Unnamed: 0,id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l
6,14003,True,2020-08-11 15:00:00,258,FC Rotor Volgograd,ROT,189,Zenit St. Petersburg,ZEN,0,2,0.291351,1.9871599999999998,0.0237,0.1141,0.8622
7,14004,True,2020-08-11 17:00:00,186,Rubin Kazan,RUB,192,Lokomotiv Moscow,LOK,0,2,1.53148,1.17224,0.4562,0.3074,0.2364
8,14005,True,2020-08-14 15:00:00,200,Arsenal Tula,ARS,184,FC Ufa,UFA,2,3,0.6973729999999999,1.38681,0.1401,0.2755,0.5844
9,14006,True,2020-08-14 16:00:00,236,PFC Sochi,SOC,257,Khimki,KHI,1,1,1.0823200000000002,1.23537,0.297,0.2975,0.4055
10,14007,True,2020-08-14 17:00:00,183,Spartak Moscow,SPA,188,FK Akhmat,AKH,2,0,2.59424,0.350143,0.9269,0.0588,0.0143
11,14008,True,2020-08-15 12:30:00,186,Rubin Kazan,RUB,198,Ural,URA,1,1,2.13983,1.41725,0.5581,0.2499,0.192
12,14009,True,2020-08-15 12:30:00,190,Dinamo Moscow,DIN,258,FC Rotor Volgograd,ROT,0,0,1.4895200000000002,0.13156900000000002,0.7929,0.1864,0.0207
13,14010,True,2020-08-15 15:00:00,185,CSKA Moscow,CSK,237,FC Tambov,TAM,2,1,1.15259,0.906852,0.42200000000000004,0.3144,0.2636
14,14011,True,2020-08-15 16:00:00,192,Lokomotiv Moscow,LOK,196,FC Krasnodar,KRA,1,0,1.53065,1.4511399999999999,0.3786,0.2628,0.3586
15,14012,True,2020-08-15 17:00:00,187,FC Rostov,ROS,189,Zenit St. Petersburg,ZEN,0,2,0.6040439999999999,1.6816900000000001,0.0734,0.2091,0.7175
16,14013,True,2020-08-18 15:00:00,236,PFC Sochi,SOC,186,Rubin Kazan,RUB,3,2,1.6866299999999999,2.1733,0.2664,0.2508,0.4828
17,14014,True,2020-08-18 16:00:00,237,FC Tambov,TAM,257,Khimki,KHI,1,0,1.32944,0.667604,0.5904,0.2723,0.1373
18,14015,True,2020-08-18 17:00:00,196,FC Krasnodar,KRA,200,Arsenal Tula,ARS,2,0,1.9459799999999998,0.663454,0.7424,0.1922,0.0654
19,14016,True,2020-08-19 13:00:00,198,Ural,URA,192,Lokomotiv Moscow,LOK,1,1,0.582693,2.71693,0.0269,0.095,0.8781
20,14017,True,2020-08-19 13:00:00,184,FC Ufa,UFA,183,Spartak Moscow,SPA,1,1,0.271005,2.8522,0.0071,0.0471,0.9458
21,14018,True,2020-08-19 15:00:00,188,FK Akhmat,AKH,258,FC Rotor Volgograd,ROT,3,1,3.19592,0.579386,0.9288,0.0576,0.0136
22,14019,True,2020-08-19 16:00:00,190,Dinamo Moscow,DIN,187,FC Rostov,ROS,2,0,1.14852,0.415137,0.6314,0.2823,0.0863
23,14020,True,2020-08-19 17:00:00,189,Zenit St. Petersburg,ZEN,185,CSKA Moscow,CSK,2,1,1.18066,0.677191,0.4883,0.3144,0.1973
24,14021,True,2020-08-22 11:00:00,198,Ural,URA,196,FC Krasnodar,KRA,1,0,1.23848,1.348,0.3255,0.2868,0.3877
25,14022,True,2020-08-22 13:00:00,257,Khimki,KHI,188,FK Akhmat,AKH,1,2,1.47793,1.5204,0.3289,0.3147,0.3564
26,14023,True,2020-08-22 14:30:00,200,Arsenal Tula,ARS,190,Dinamo Moscow,DIN,2,0,1.61554,0.799801,0.6123,0.27,0.1177
27,14024,True,2020-08-22 15:00:00,189,Zenit St. Petersburg,ZEN,237,FC Tambov,TAM,4,1,3.73475,0.298788,0.9791,0.0186,0.0023
28,14025,True,2020-08-22 17:00:00,185,CSKA Moscow,CSK,186,Rubin Kazan,RUB,1,2,0.874566,0.917574,0.3178,0.3339,0.3483
29,14026,True,2020-08-22 17:00:00,258,FC Rotor Volgograd,ROT,236,PFC Sochi,SOC,1,2,0.6467189999999999,1.5443799999999999,0.1271,0.2564,0.6165
30,14027,True,2020-08-23 13:30:00,184,FC Ufa,UFA,187,FC Rostov,ROS,0,1,0.506374,1.4511,0.105,0.2632,0.6318
31,14028,True,2020-08-23 16:00:00,183,Spartak Moscow,SPA,192,Lokomotiv Moscow,LOK,2,1,1.56274,0.712562,0.6,0.251,0.149
32,14029,True,2020-08-25 15:30:00,237,FC Tambov,TAM,236,PFC Sochi,SOC,0,1,0.702082,2.16814,0.053,0.1522,0.7948
33,14030,True,2020-08-25 17:30:00,200,Arsenal Tula,ARS,257,Khimki,KHI,1,1,1.38733,0.292204,0.6715,0.2637,0.0648
34,14031,True,2020-08-26 15:30:00,186,Rubin Kazan,RUB,184,FC Ufa,UFA,3,0,3.4525300000000003,0.388805,0.9743,0.0216,0.0041
35,14032,True,2020-08-26 15:30:00,192,Lokomotiv Moscow,LOK,188,FK Akhmat,AKH,2,3,1.92877,1.2382,0.5516,0.2535,0.1949
36,14033,True,2020-08-26 15:30:00,258,FC Rotor Volgograd,ROT,183,Spartak Moscow,SPA,0,1,0.946118,2.8168900000000003,0.0445,0.1169,0.8386
37,14034,True,2020-08-26 17:30:00,196,FC Krasnodar,KRA,185,CSKA Moscow,CSK,1,1,0.904273,0.8349139999999999,0.3458,0.3484,0.3058
38,14035,True,2020-08-26 17:30:00,187,FC Rostov,ROS,198,Ural,URA,1,0,0.738983,0.155554,0.4946,0.4328,0.0726
39,14036,True,2020-08-26 17:45:00,190,Dinamo Moscow,DIN,189,Zenit St. Petersburg,ZEN,1,0,0.15346500000000002,0.737699,0.0742,0.4554,0.4704
40,14038,True,2020-08-29 15:00:00,183,Spartak Moscow,SPA,200,Arsenal Tula,ARS,2,1,1.00804,0.45495,0.5151,0.3472,0.1377
41,14039,True,2020-08-29 17:00:00,257,Khimki,KHI,258,FC Rotor Volgograd,ROT,1,1,1.32437,0.558833,0.5699,0.2955,0.1346
42,14040,True,2020-08-30 11:00:00,184,FC Ufa,UFA,190,Dinamo Moscow,DIN,1,1,0.5632159999999999,0.577392,0.2902,0.4246,0.2852
43,14041,True,2020-08-30 13:00:00,192,Lokomotiv Moscow,LOK,189,Zenit St. Petersburg,ZEN,0,0,0.3042,0.608877,0.1471,0.4705,0.3824
44,14037,True,2020-08-30 15:00:00,186,Rubin Kazan,RUB,237,FC Tambov,TAM,2,2,2.1017900000000003,0.730955,0.7375,0.1804,0.0821
45,14042,True,2020-08-30 15:00:00,188,FK Akhmat,AKH,185,CSKA Moscow,CSK,0,3,0.824202,1.6170799999999999,0.1452,0.2391,0.6157
46,14043,True,2020-08-30 17:00:00,196,FC Krasnodar,KRA,187,FC Rostov,ROS,1,1,1.5528,0.62749,0.6259,0.2429,0.1312
47,14044,True,2020-08-30 17:00:00,236,PFC Sochi,SOC,198,Ural,URA,0,0,0.41442799999999996,0.648872,0.1984,0.4394,0.3622
48,14225,True,2020-09-12 10:45:00,237,FC Tambov,TAM,184,FC Ufa,UFA,2,0,0.8473459999999999,0.34429899999999997,0.4823,0.3842,0.1335
49,14226,True,2020-09-12 13:30:00,198,Ural,URA,257,Khimki,KHI,3,1,1.8044099999999998,1.07358,0.5863,0.2521,0.1616
50,14227,True,2020-09-12 16:00:00,188,FK Akhmat,AKH,236,PFC Sochi,SOC,0,1,1.4402,0.27637399999999995,0.7189,0.2252,0.0559
51,14228,True,2020-09-13 13:30:00,190,Dinamo Moscow,DIN,186,Rubin Kazan,RUB,0,1,0.60034,1.58897,0.0973,0.2375,0.6652
52,14229,True,2020-09-13 16:00:00,258,FC Rotor Volgograd,ROT,196,FC Krasnodar,KRA,0,3,0.0,0.0,0.33,0.33,0.33
53,14230,True,2020-09-13 16:00:00,185,CSKA Moscow,CSK,183,Spartak Moscow,SPA,3,1,0.85,0.777525,0.3209,0.3703,0.3088
54,14231,True,2020-09-14 15:30:00,189,Zenit St. Petersburg,ZEN,200,Arsenal Tula,ARS,3,1,3.11381,0.43514200000000003,0.9284,0.0578,0.0138
55,14232,True,2020-09-14 17:30:00,187,FC Rostov,ROS,192,Lokomotiv Moscow,LOK,0,0,0.933342,0.344369,0.5408,0.3494,0.1098
56,14233,True,2020-09-18 17:00:00,196,FC Krasnodar,KRA,257,Khimki,KHI,7,2,5.3224599999999995,0.980698,0.9875,0.0107,0.0018
57,14234,True,2020-09-19 13:30:00,198,Ural,URA,189,Zenit St. Petersburg,ZEN,1,1,0.598191,1.48651,0.1223,0.2729,0.6048
58,14235,True,2020-09-19 16:00:00,187,FC Rostov,ROS,258,FC Rotor Volgograd,ROT,3,0,0.0,0.0,0.33,0.33,0.33
59,14236,True,2020-09-20 11:00:00,184,FC Ufa,UFA,185,CSKA Moscow,CSK,0,1,0.372723,2.5244,0.0228,0.0997,0.8775
60,14237,True,2020-09-20 11:00:00,200,Arsenal Tula,ARS,236,PFC Sochi,SOC,3,2,0.745575,1.42162,0.1419,0.2948,0.5633
61,14238,True,2020-09-20 13:30:00,186,Rubin Kazan,RUB,183,Spartak Moscow,SPA,0,2,1.68725,0.307787,0.7511,0.1959,0.053
62,14239,True,2020-09-20 16:00:00,192,Lokomotiv Moscow,LOK,237,FC Tambov,TAM,1,0,1.20872,0.18348599999999998,0.6979,0.2582,0.0439
63,14240,True,2020-09-21 16:00:00,190,Dinamo Moscow,DIN,188,FK Akhmat,AKH,1,0,1.13933,0.8513149999999999,0.4201,0.3093,0.2706
64,14241,True,2020-09-26 11:00:00,237,FC Tambov,TAM,183,Spartak Moscow,SPA,0,2,0.508339,0.647471,0.24,0.4224,0.3376
65,14242,True,2020-09-26 13:30:00,189,Zenit St. Petersburg,ZEN,184,FC Ufa,UFA,6,0,2.82175,0.461226,0.9057,0.0775,0.0168
66,14243,True,2020-09-26 17:00:00,236,PFC Sochi,SOC,196,FC Krasnodar,KRA,1,1,1.0256100000000001,1.38558,0.2606,0.3158,0.4236
67,14244,True,2020-09-27 11:00:00,200,Arsenal Tula,ARS,187,FC Rostov,ROS,2,3,0.7885939999999999,1.78099,0.1118,0.2241,0.6641
68,14245,True,2020-09-27 13:30:00,188,FK Akhmat,AKH,198,Ural,URA,2,0,2.69477,0.19454000000000002,0.9607,0.0358,0.0035
69,14246,True,2020-09-27 16:00:00,185,CSKA Moscow,CSK,192,Lokomotiv Moscow,LOK,0,1,1.3795,2.00638,0.2143,0.2493,0.5364
70,14247,True,2020-09-27 16:00:00,258,FC Rotor Volgograd,ROT,186,Rubin Kazan,RUB,1,3,0.7596430000000001,3.13122,0.0254,0.0863,0.8883
71,14248,True,2020-09-28 16:00:00,257,Khimki,KHI,190,Dinamo Moscow,DIN,1,0,1.58689,1.70269,0.3443,0.2751,0.3806
72,14297,True,2020-10-03 11:00:00,184,FC Ufa,UFA,258,FC Rotor Volgograd,ROT,0,0,0.919618,0.23153200000000002,0.5332,0.3792,0.0876
73,14298,True,2020-10-03 13:30:00,237,FC Tambov,TAM,200,Arsenal Tula,ARS,1,1,2.1935,0.349452,0.8672,0.1052,0.0276
74,14299,True,2020-10-03 13:30:00,198,Ural,URA,185,CSKA Moscow,CSK,0,2,0.306659,0.9727959999999999,0.1084,0.3597,0.5319
75,14300,True,2020-10-03 16:00:00,183,Spartak Moscow,SPA,189,Zenit St. Petersburg,ZEN,1,1,1.724,1.8535,0.34,0.26,0.38
76,14301,True,2020-10-04 11:00:00,192,Lokomotiv Moscow,LOK,257,Khimki,KHI,2,1,1.9017700000000002,1.24997,0.5379,0.2576,0.2045
77,14302,True,2020-10-04 13:30:00,186,Rubin Kazan,RUB,188,FK Akhmat,AKH,1,1,0.9519120000000001,0.9782379999999999,0.2902,0.3816,0.3282
78,14303,True,2020-10-04 13:30:00,236,PFC Sochi,SOC,187,FC Rostov,ROS,4,2,0.910308,1.0303200000000001,0.3057,0.3287,0.3656
79,14304,True,2020-10-04 17:00:00,190,Dinamo Moscow,DIN,196,FC Krasnodar,KRA,2,0,1.4769,1.11258,0.46299999999999997,0.2781,0.2589
80,14308,True,2020-10-17 11:00:00,189,Zenit St. Petersburg,ZEN,236,PFC Sochi,SOC,3,1,1.12652,1.00443,0.3775,0.3217,0.3008
81,14306,True,2020-10-17 13:30:00,196,FC Krasnodar,KRA,186,Rubin Kazan,RUB,3,1,2.55788,0.800658,0.8562,0.1115,0.0323
82,14309,True,2020-10-17 13:30:00,192,Lokomotiv Moscow,LOK,184,FC Ufa,UFA,1,0,0.9410780000000001,0.118828,0.6089,0.3494,0.0417
83,14311,True,2020-10-17 16:00:00,257,Khimki,KHI,183,Spartak Moscow,SPA,2,3,1.65828,2.46067,0.1889,0.2145,0.5966
84,14310,True,2020-10-18 11:00:00,200,Arsenal Tula,ARS,198,Ural,URA,1,0,0.6159140000000001,0.514849,0.318,0.4299,0.2521
85,14312,True,2020-10-18 11:00:00,258,FC Rotor Volgograd,ROT,237,FC Tambov,TAM,0,2,1.45195,1.28805,0.3829,0.3401,0.27699999999999997
86,14305,True,2020-10-18 13:30:00,185,CSKA Moscow,CSK,190,Dinamo Moscow,DIN,3,1,1.8294599999999999,0.536987,0.7298,0.1952,0.075
87,14307,True,2020-10-18 16:00:00,187,FC Rostov,ROS,188,FK Akhmat,AKH,3,0,3.16948,1.6828,0.7145,0.165,0.1205
88,14315,True,2020-10-24 11:00:00,190,Dinamo Moscow,DIN,236,PFC Sochi,SOC,3,1,1.21217,0.338913,0.6163,0.29100000000000004,0.0927
89,14320,True,2020-10-24 13:30:00,189,Zenit St. Petersburg,ZEN,186,Rubin Kazan,RUB,1,2,1.04974,0.9729049999999999,0.3605,0.32899999999999996,0.3105
90,14314,True,2020-10-24 16:00:00,192,Lokomotiv Moscow,LOK,258,FC Rotor Volgograd,ROT,1,2,1.9466599999999998,1.0023600000000001,0.6415,0.2706,0.0879
91,14318,True,2020-10-24 16:00:00,196,FC Krasnodar,KRA,183,Spartak Moscow,SPA,1,3,1.69185,1.22856,0.4945,0.2763,0.2292
92,14313,True,2020-10-25 11:00:00,198,Ural,URA,237,FC Tambov,TAM,0,0,0.643363,0.168364,0.4387,0.4814,0.0799
93,14319,True,2020-10-25 13:30:00,187,FC Rostov,ROS,257,Khimki,KHI,0,2,1.49643,1.84207,0.2837,0.259,0.4573
94,14317,True,2020-10-25 16:00:00,188,FK Akhmat,AKH,184,FC Ufa,UFA,3,1,2.5415400000000004,0.421789,0.9253,0.0623,0.0124
95,14316,True,2020-10-26 16:00:00,185,CSKA Moscow,CSK,200,Arsenal Tula,ARS,5,1,2.65588,0.836686,0.8243,0.132,0.0437
96,14321,True,2020-10-31 11:00:00,186,Rubin Kazan,RUB,200,Arsenal Tula,ARS,3,1,2.53314,0.526046,0.8608,0.1038,0.0354
97,14324,True,2020-10-31 13:30:00,188,FK Akhmat,AKH,196,FC Krasnodar,KRA,2,0,1.5919999999999999,0.213508,0.8532,0.1286,0.0182
98,14325,True,2020-10-31 13:30:00,183,Spartak Moscow,SPA,187,FC Rostov,ROS,0,1,1.0872600000000001,0.281502,0.6139,0.3058,0.0803
99,14322,True,2020-10-31 16:00:00,236,PFC Sochi,SOC,192,Lokomotiv Moscow,LOK,2,1,1.09854,0.292607,0.5897,0.3149,0.0954
100,14327,True,2020-11-01 11:00:00,184,FC Ufa,UFA,198,Ural,URA,1,2,0.6311680000000001,1.8799,0.0764,0.1825,0.7411
101,14328,True,2020-11-01 11:00:00,257,Khimki,KHI,189,Zenit St. Petersburg,ZEN,0,2,0.700412,1.40536,0.1349,0.2813,0.5838
102,14326,True,2020-11-01 13:30:00,258,FC Rotor Volgograd,ROT,185,CSKA Moscow,CSK,0,1,0.261804,1.43869,0.0606,0.2438,0.6956
103,14323,True,2020-11-01 16:00:00,237,FC Tambov,TAM,190,Dinamo Moscow,DIN,1,2,1.79455,2.5361,0.1992,0.2512,0.5496
104,14332,True,2020-11-06 16:00:00,236,PFC Sochi,SOC,184,FC Ufa,UFA,1,1,1.2147700000000001,1.0018200000000002,0.3837,0.3451,0.2712
105,14330,True,2020-11-07 11:00:00,198,Ural,URA,183,Spartak Moscow,SPA,2,2,0.9504670000000001,3.07048,0.0418,0.0977,0.8605
106,14331,True,2020-11-07 13:30:00,200,Arsenal Tula,ARS,258,FC Rotor Volgograd,ROT,1,1,1.7763,1.22757,0.5139,0.2917,0.1944
107,14333,True,2020-11-07 16:00:00,237,FC Tambov,TAM,188,FK Akhmat,AKH,0,1,0.278967,1.3552,0.0562,0.2407,0.7031
108,14329,True,2020-11-08 11:00:00,257,Khimki,KHI,186,Rubin Kazan,RUB,2,0,1.33586,0.776129,0.5339,0.2885,0.1776
109,14335,True,2020-11-08 13:30:00,185,CSKA Moscow,CSK,187,FC Rostov,ROS,2,0,2.26569,1.44905,0.5618,0.2422,0.196
110,14334,True,2020-11-08 16:00:00,190,Dinamo Moscow,DIN,192,Lokomotiv Moscow,LOK,5,1,3.5507199999999997,0.668049,0.9375,0.051,0.0115
111,14336,True,2020-11-08 16:00:00,189,Zenit St. Petersburg,ZEN,196,FC Krasnodar,KRA,3,1,2.6656400000000002,0.9982709999999999,0.8085,0.1472,0.0443
112,14340,True,2020-11-21 11:00:00,196,FC Krasnodar,KRA,237,FC Tambov,TAM,1,0,1.4897200000000002,0.189986,0.7375,0.2209,0.0416
113,14339,True,2020-11-21 13:30:00,188,FK Akhmat,AKH,189,Zenit St. Petersburg,ZEN,2,2,1.82562,0.473721,0.7704,0.1737,0.0559
114,14337,True,2020-11-21 16:00:00,192,Lokomotiv Moscow,LOK,200,Arsenal Tula,ARS,1,0,1.67947,0.6001449999999999,0.7033,0.20600000000000002,0.0907
115,14341,True,2020-11-21 16:00:00,183,Spartak Moscow,SPA,190,Dinamo Moscow,DIN,1,1,0.914731,0.48883999999999994,0.4892,0.3465,0.1643
116,14338,True,2020-11-22 11:00:00,185,CSKA Moscow,CSK,236,PFC Sochi,SOC,1,1,0.285357,1.10951,0.0783,0.3139,0.6078
117,14343,True,2020-11-22 13:30:00,258,FC Rotor Volgograd,ROT,198,Ural,URA,0,0,0.5418890000000001,0.25135100000000005,0.3516,0.5121,0.1363
118,14342,True,2020-11-22 16:00:00,186,Rubin Kazan,RUB,187,FC Rostov,ROS,0,2,0.182637,1.0880100000000001,0.0502,0.3025,0.6473
119,14344,True,2020-11-23 14:00:00,184,FC Ufa,UFA,257,Khimki,KHI,1,2,2.0242,0.663991,0.7435,0.1773,0.0792
120,14348,True,2020-11-28 11:00:00,200,Arsenal Tula,ARS,189,Zenit St. Petersburg,ZEN,0,0,0.301104,2.2663900000000003,0.0194,0.0952,0.8854
121,14345,True,2020-11-28 13:30:00,257,Khimki,KHI,196,FC Krasnodar,KRA,1,0,1.03996,0.41764300000000004,0.5442,0.3273,0.1285
122,14350,True,2020-11-28 16:00:00,188,FK Akhmat,AKH,192,Lokomotiv Moscow,LOK,0,0,0.8582200000000001,0.620197,0.3943,0.3621,0.2436
123,14351,True,2020-11-28 16:00:00,187,FC Rostov,ROS,190,Dinamo Moscow,DIN,4,1,3.03175,1.20417,0.8390000000000001,0.1177,0.0433
124,14346,True,2020-11-29 09:00:00,198,Ural,URA,236,PFC Sochi,SOC,1,0,0.415013,0.391563,0.2562,0.5081,0.2357
125,14347,True,2020-11-29 11:00:00,184,FC Ufa,UFA,237,FC Tambov,TAM,4,0,2.79968,0.982368,0.833,0.1293,0.0377
126,14349,True,2020-11-29 13:30:00,186,Rubin Kazan,RUB,185,CSKA Moscow,CSK,1,0,0.998647,1.39365,0.2427,0.2869,0.4704
127,14352,True,2020-11-29 16:00:00,183,Spartak Moscow,SPA,258,FC Rotor Volgograd,ROT,2,0,2.19857,0.810802,0.7335,0.1755,0.091
128,14356,True,2020-12-05 11:00:00,192,Lokomotiv Moscow,LOK,186,Rubin Kazan,RUB,3,1,2.66788,1.11127,0.7808,0.1482,0.071
129,14355,True,2020-12-05 13:30:00,183,Spartak Moscow,SPA,237,FC Tambov,TAM,5,1,3.8583800000000004,0.591488,0.9535,0.0346,0.0119
130,14354,True,2020-12-05 16:00:00,189,Zenit St. Petersburg,ZEN,198,Ural,URA,5,1,5.63745,0.859035,0.9882,0.0083,0.0035
131,14359,True,2020-12-05 16:00:00,196,FC Krasnodar,KRA,258,FC Rotor Volgograd,ROT,5,0,2.58954,0.649798,0.8590000000000001,0.1058,0.0352
132,14353,True,2020-12-06 11:00:00,187,FC Rostov,ROS,184,FC Ufa,UFA,0,1,0.333124,0.9422159999999999,0.1105,0.344,0.5455
133,14357,True,2020-12-06 13:30:00,190,Dinamo Moscow,DIN,200,Arsenal Tula,ARS,1,0,2.17992,0.585184,0.7946,0.1495,0.0559
134,14358,True,2020-12-06 16:00:00,185,CSKA Moscow,CSK,257,Khimki,KHI,2,2,2.1534299999999997,1.31816,0.5670000000000001,0.2302,0.2028
135,14360,True,2020-12-07 16:00:00,236,PFC Sochi,SOC,188,FK Akhmat,AKH,2,0,2.18555,0.9748760000000001,0.7285,0.2009,0.0706
136,14362,True,2020-12-11 16:00:00,257,Khimki,KHI,200,Arsenal Tula,ARS,1,0,0.337969,1.68285,0.0479,0.1783,0.7738
137,14363,True,2020-12-12 11:00:00,258,FC Rotor Volgograd,ROT,184,FC Ufa,UFA,1,0,0.785806,0.940019,0.2781,0.3589,0.363
138,14364,True,2020-12-12 13:30:00,236,PFC Sochi,SOC,183,Spartak Moscow,SPA,1,0,0.7324390000000001,1.84615,0.0989,0.2172,0.6839
139,14361,True,2020-12-12 16:00:00,189,Zenit St. Petersburg,ZEN,190,Dinamo Moscow,DIN,3,1,2.20146,1.56597,0.5362,0.2755,0.1883
140,14365,True,2020-12-13 11:00:00,237,FC Tambov,TAM,186,Rubin Kazan,RUB,0,1,0.205092,2.0510200000000003,0.0232,0.1181,0.8587
141,14368,True,2020-12-13 13:30:00,196,FC Krasnodar,KRA,192,Lokomotiv Moscow,LOK,5,0,3.04922,1.3163799999999999,0.7853,0.1425,0.0722
142,14366,True,2020-12-13 16:00:00,185,CSKA Moscow,CSK,198,Ural,URA,2,2,1.9681,0.8697159999999999,0.6695,0.2219,0.1086
143,14367,True,2020-12-13 16:00:00,188,FK Akhmat,AKH,187,FC Rostov,ROS,0,1,0.387644,0.404115,0.2338,0.5253,0.2409
144,14370,True,2020-12-16 15:00:00,258,FC Rotor Volgograd,ROT,200,Arsenal Tula,ARS,1,0,1.13571,1.48884,0.2446,0.3165,0.4389
145,14371,True,2020-12-16 15:00:00,236,PFC Sochi,SOC,190,Dinamo Moscow,DIN,2,0,1.89877,0.9157379999999999,0.6333,0.2199,0.1468
146,14376,True,2020-12-16 17:00:00,189,Zenit St. Petersburg,ZEN,183,Spartak Moscow,SPA,3,1,2.61976,0.132915,0.9311,0.0626,0.0063
147,14369,True,2020-12-17 15:00:00,257,Khimki,KHI,192,Lokomotiv Moscow,LOK,3,2,2.23888,0.975678,0.6985,0.1973,0.1042
148,14375,True,2020-12-17 15:00:00,196,FC Krasnodar,KRA,184,FC Ufa,UFA,1,0,1.08158,0.377757,0.5707,0.3204,0.1089
149,14373,True,2020-12-17 17:00:00,187,FC Rostov,ROS,185,CSKA Moscow,CSK,1,3,1.51233,2.32844,0.1832,0.2387,0.5781
150,14374,True,2020-12-17 17:00:00,188,FK Akhmat,AKH,186,Rubin Kazan,RUB,0,0,0.9384020000000001,0.8795540000000001,0.3611,0.3314,0.3075
151,14372,True,2020-12-18 15:00:00,237,FC Tambov,TAM,198,Ural,URA,1,1,0.917057,1.4318600000000001,0.1854,0.293,0.5216
152,14383,True,2021-02-26 16:00:00,237,FC Tambov,TAM,258,FC Rotor Volgograd,ROT,1,3,0.874433,1.17341,0.2423,0.3243,0.4334
153,14381,True,2021-02-27 11:00:00,257,Khimki,KHI,184,FC Ufa,UFA,2,1,1.09661,1.1534,0.3373,0.2989,0.3638
154,14377,True,2021-02-27 13:30:00,189,Zenit St. Petersburg,ZEN,187,FC Rostov,ROS,2,2,2.62189,0.8201700000000001,0.7963,0.1441,0.0596
155,14382,True,2021-02-27 16:00:00,236,PFC Sochi,SOC,200,Arsenal Tula,ARS,4,0,2.48832,0.317879,0.94,0.0504,0.0096
156,14384,True,2021-02-27 16:00:00,192,Lokomotiv Moscow,LOK,185,CSKA Moscow,CSK,2,0,0.24431,2.1837400000000002,0.0134,0.0876,0.899
157,14378,True,2021-02-28 11:00:00,183,Spartak Moscow,SPA,186,Rubin Kazan,RUB,0,2,0.41543900000000006,1.2972,0.0968,0.2712,0.632
158,14379,True,2021-02-28 13:30:00,188,FK Akhmat,AKH,190,Dinamo Moscow,DIN,1,2,0.93996,1.21256,0.2428,0.3186,0.4386
159,14380,True,2021-02-28 16:00:00,196,FC Krasnodar,KRA,198,Ural,URA,2,2,2.54238,1.3537700000000001,0.6629999999999999,0.1909,0.1461
160,14392,True,2021-03-06 11:00:00,185,CSKA Moscow,CSK,188,FK Akhmat,AKH,2,0,1.6793799999999999,0.722815,0.6375,0.2716,0.0909
161,14388,True,2021-03-06 13:30:00,258,FC Rotor Volgograd,ROT,257,Khimki,KHI,0,0,1.04754,0.203205,0.6124,0.3249,0.0627
162,14385,True,2021-03-06 16:00:00,187,FC Rostov,ROS,236,PFC Sochi,SOC,0,0,0.36898000000000003,0.42535600000000007,0.2134,0.5199,0.2667
163,14387,True,2021-03-07 11:00:00,198,Ural,URA,184,FC Ufa,UFA,0,0,0.525175,0.323666,0.3252,0.4968,0.17800000000000002
164,14391,True,2021-03-07 13:30:00,190,Dinamo Moscow,DIN,237,FC Tambov,TAM,2,0,2.95017,0.247707,0.9501,0.043,0.0069
165,14386,True,2021-03-07 16:00:00,183,Spartak Moscow,SPA,196,FC Krasnodar,KRA,6,1,3.4708300000000003,1.75872,0.7538,0.1427,0.1035
166,14389,True,2021-03-08 11:00:00,200,Arsenal Tula,ARS,192,Lokomotiv Moscow,LOK,0,3,0.48557,1.20412,0.1273,0.2989,0.5738
167,14390,True,2021-03-08 13:30:00,186,Rubin Kazan,RUB,189,Zenit St. Petersburg,ZEN,2,1,1.28667,2.9742900000000003,0.0536,0.1374,0.809
168,14396,True,2021-03-12 16:00:00,257,Khimki,KHI,187,FC Rostov,ROS,1,0,1.88865,0.488737,0.7845,0.1611,0.0544
169,14397,True,2021-03-13 09:00:00,198,Ural,URA,258,FC Rotor Volgograd,ROT,1,0,1.27352,0.268418,0.6584,0.2773,0.0643
170,14399,True,2021-03-13 11:00:00,200,Arsenal Tula,ARS,185,CSKA Moscow,CSK,2,1,1.0963100000000001,1.8078299999999998,0.1539,0.2736,0.5725
171,14394,True,2021-03-13 13:30:00,189,Zenit St. Petersburg,ZEN,188,FK Akhmat,AKH,4,0,2.5036,0.368576,0.8951,0.0841,0.0208
172,14393,True,2021-03-13 16:00:00,190,Dinamo Moscow,DIN,183,Spartak Moscow,SPA,1,2,1.38983,1.41844,0.3384,0.2982,0.3634
173,14398,True,2021-03-14 11:00:00,184,FC Ufa,UFA,186,Rubin Kazan,RUB,0,3,0.644367,1.38121,0.1493,0.2592,0.5915
174,14400,True,2021-03-14 13:30:00,237,FC Tambov,TAM,196,FC Krasnodar,KRA,0,4,0.7906479999999999,3.1852,0.0083,0.0466,0.9451
175,14395,True,2021-03-14 16:00:00,192,Lokomotiv Moscow,LOK,236,PFC Sochi,SOC,3,1,1.0572700000000002,1.5729600000000001,0.2214,0.2695,0.5091
176,14402,True,2021-03-17 15:00:00,258,FC Rotor Volgograd,ROT,187,FC Rostov,ROS,0,4,0.7876489999999999,2.78456,0.0181,0.0835,0.8984
177,14403,True,2021-03-17 17:00:00,185,CSKA Moscow,CSK,189,Zenit St. Petersburg,ZEN,2,3,1.5721399999999999,1.6686900000000002,0.3297,0.3052,0.3651
178,14404,True,2021-03-17 17:00:00,188,FK Akhmat,AKH,200,Arsenal Tula,ARS,2,0,1.20574,0.498013,0.5559,0.3098,0.1343
