Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
19,6436,828823,200,186,2014-08-13 17:00:00,6,2014,0,0,Arsenal Tula,Rubin Kazan,1.25115,0.75607,0.4954,0.2998,0.2048,RFPL,14,15,5,5,2,6,9.88,5.6087
20,6437,828824,185,188,2014-08-13 17:00:00,6,2014,1,0,CSKA Moscow,FK Akhmat,1.16511,1.12884,0.3471,0.3156,0.3373,RFPL,11,11,4,4,5,5,7.2222,14.6087
21,6438,828827,192,187,2014-08-14 15:30:00,6,2014,2,1,Lokomotiv Moscow,FC Rostov,1.13475,1.13306,0.3257,0.3382,0.3361,RFPL,10,11,4,3,2,1,13.0435,7.4483
22,6439,828825,196,183,2014-08-14 18:00:00,6,2014,4,0,FC Krasnodar,Spartak Moscow,3.24782,0.253954,0.9756,0.0206,0.0038,RFPL,15,10,10,3,10,3,11.45,9.381
23,6440,828828,191,197,2014-08-15 17:00:00,6,2014,0,0,Mordovya,Kuban Krasnodar,0.319693,0.230331,0.2337,0.6142,0.1521,RFPL,17,8,4,2,0,4,17.4286,7.3929
24,6441,829032,198,211,2014-08-16 14:00:00,6,2014,0,2,Ural,Torpedo Moscow,1.41621,1.24904,0.3939,0.324,0.2821,RFPL,8,14,3,6,1,9,9.037,3.871
25,6442,828882,189,184,2014-08-16 17:00:00,6,2014,1,0,Zenit St. Petersburg,FC Ufa,1.89274,0.07546280000000001,0.9019,0.0923,0.0058,RFPL,20,2,4,0,14,1,22.5882,5.2333
26,6443,828992,185,183,2014-08-17 10:30:00,6,2014,0,1,CSKA Moscow,Spartak Moscow,0.880551,1.1632,0.2211,0.3452,0.4337,RFPL,17,12,6,3,8,3,13.9048,5.12
27,6444,829042,200,190,2014-08-17 13:00:00,6,2014,1,2,Arsenal Tula,Dinamo Moscow,1.02861,2.68242,0.075,0.1466,0.7784,RFPL,11,17,4,6,10,8,8.8095,8.0
28,6445,828833,186,192,2014-08-17 15:30:00,6,2014,1,1,Rubin Kazan,Lokomotiv Moscow,1.32708,0.5308229999999999,0.6185,0.2695,0.11199999999999999,RFPL,19,9,3,3,5,3,5.0741,9.5385
29,6446,828831,187,196,2014-08-17 18:00:00,6,2014,0,2,FC Rostov,FC Krasnodar,1.9741099999999998,1.05955,0.6494,0.2219,0.1287,RFPL,8,13,4,6,1,5,5.6429,6.1875
30,6447,828835,188,191,2014-08-18 17:00:00,6,2014,1,0,FK Akhmat,Mordovya,0.710709,0.17282899999999998,0.4689,0.4495,0.0816,RFPL,19,5,5,1,4,2,11.7083,9.0
31,6448,828832,197,195,2014-08-18 18:00:00,6,2014,1,0,Kuban Krasnodar,Amkar,1.15919,0.316348,0.6482,0.2812,0.0706,RFPL,12,3,4,0,9,1,11.5714,3.7179
32,6449,828851,188,200,2014-08-22 17:00:00,6,2014,3,0,FK Akhmat,Arsenal Tula,1.6248200000000002,0.588019,0.6749,0.2304,0.0947,RFPL,13,9,5,2,11,2,8.931,6.8667
33,6450,828970,184,183,2014-08-23 11:00:00,6,2014,1,2,FC Ufa,Spartak Moscow,0.39576100000000003,2.35689,0.0217,0.1031,0.8752,RFPL,8,12,4,6,2,12,9.0,13.1667
34,6451,829033,189,195,2014-08-23 14:00:00,6,2014,2,0,Zenit St. Petersburg,Amkar,1.55724,0.197221,0.7662,0.1961,0.0377,RFPL,12,6,6,2,7,3,33.6429,12.0
35,6452,828846,186,185,2014-08-23 17:00:00,6,2014,2,1,Rubin Kazan,CSKA Moscow,1.8365,1.60649,0.4292,0.2751,0.2957,RFPL,15,13,3,3,5,14,7.2174,18.3529
36,6453,828911,190,198,2014-08-24 10:30:00,6,2014,2,0,Dinamo Moscow,Ural,3.66586,0.220406,0.9821,0.0161,0.0018,RFPL,29,7,7,0,19,0,12.3,5.9722
37,6454,828985,211,196,2014-08-24 13:30:00,6,2014,0,3,Torpedo Moscow,FC Krasnodar,0.850627,0.909639,0.3125,0.3405,0.34700000000000003,RFPL,15,10,6,3,2,8,5.1765,10.2
38,6455,828840,197,192,2014-08-24 16:30:00,6,2014,2,1,Kuban Krasnodar,Lokomotiv Moscow,0.797377,1.801,0.1183,0.2346,0.6471,RFPL,8,16,4,3,4,5,5.9524,5.6563
39,6456,828915,187,191,2014-08-24 18:30:00,6,2014,2,1,FC Rostov,Mordovya,0.842692,0.795556,0.3198,0.3626,0.3176,RFPL,16,7,6,5,6,1,13.5556,6.5556
40,6457,828899,198,188,2014-08-29 15:00:00,6,2014,0,1,Ural,FK Akhmat,0.847584,1.15159,0.2665,0.3258,0.4077,RFPL,9,20,3,8,2,4,9.0417,8.5926
41,6458,828949,191,211,2014-08-30 11:00:00,6,2014,1,0,Mordovya,Torpedo Moscow,1.12186,2.44006,0.1252,0.1865,0.6883,RFPL,9,27,3,9,5,10,5.75,16.9412
42,6459,828866,195,183,2014-08-30 14:00:00,6,2014,2,0,Amkar,Spartak Moscow,1.4545,0.848683,0.5552,0.2916,0.1532,RFPL,12,12,7,3,1,4,9.0952,10.9167
43,6460,828932,200,197,2014-08-30 17:00:00,6,2014,0,1,Arsenal Tula,Kuban Krasnodar,0.946525,1.4656,0.1541,0.3566,0.4893,RFPL,6,7,3,4,2,6,3.575,5.4706
44,6461,828872,185,187,2014-08-31 10:30:00,6,2014,6,0,CSKA Moscow,FC Rostov,3.6048400000000003,0.209485,0.9847,0.0137,0.0016,RFPL,20,6,10,1,21,3,21.6,6.3333
45,6462,828892,186,184,2014-08-31 13:00:00,6,2014,1,1,Rubin Kazan,FC Ufa,1.7471,0.591905,0.6796,0.2327,0.0877,RFPL,16,6,7,1,12,4,8.6522,6.6
46,6463,828885,192,189,2014-08-31 15:00:00,6,2014,0,1,Lokomotiv Moscow,Zenit St. Petersburg,0.712147,1.15499,0.2187,0.3326,0.4487,RFPL,7,15,1,2,3,5,4.0606,10.0741
47,6464,828878,196,190,2014-08-31 17:15:00,6,2014,0,2,FC Krasnodar,Dinamo Moscow,0.8914620000000001,1.1706,0.2778,0.3034,0.4188,RFPL,10,13,4,3,7,13,11.1765,4.6944
48,6393,828896,185,200,2014-09-13 10:30:00,6,2014,2,1,CSKA Moscow,Arsenal Tula,1.8145099999999998,0.30553800000000003,0.8216,0.1459,0.0325,RFPL,18,8,5,2,12,0,17.1875,7.8966
49,6394,828842,192,191,2014-09-13 13:00:00,6,2014,1,1,Lokomotiv Moscow,Mordovya,1.80768,0.413487,0.7729,0.1713,0.0558,RFPL,17,10,6,4,11,2,14.7143,4.4516
50,6395,828860,189,190,2014-09-13 15:30:00,6,2014,3,2,Zenit St. Petersburg,Dinamo Moscow,1.21353,0.577028,0.5403,0.3019,0.1578,RFPL,14,11,6,5,7,3,6.2333,9.2083
51,6396,828908,187,186,2014-09-13 18:00:00,6,2014,1,2,FC Rostov,Rubin Kazan,0.656702,1.55467,0.1306,0.2606,0.6088,RFPL,11,16,2,7,3,10,4.75,9.8095
52,6397,828848,183,211,2014-09-14 10:30:00,6,2014,3,1,Spartak Moscow,Torpedo Moscow,2.58205,0.696589,0.8154,0.1257,0.0589,RFPL,25,17,11,7,16,1,10.08,6.6071
53,6398,828902,196,184,2014-09-14 16:00:00,6,2014,0,2,FC Krasnodar,FC Ufa,2.0646,0.28484899999999996,0.8631,0.1138,0.0231,RFPL,21,6,6,3,17,1,20.9333,5.1304
54,6399,828889,195,198,2014-09-15 14:00:00,6,2014,2,1,Amkar,Ural,2.41613,0.26410500000000003,0.9344,0.0564,0.0092,RFPL,14,9,5,1,6,4,7.3158,12.6538
55,6400,828854,188,197,2014-09-15 17:00:00,6,2014,0,0,FK Akhmat,Kuban Krasnodar,0.349373,0.12917599999999999,0.2662,0.6432,0.0906,RFPL,11,6,2,1,3,0,8.3333,3.7419
56,6401,828923,200,191,2014-09-19 17:00:00,6,2014,0,1,Arsenal Tula,Mordovya,0.482912,0.288387,0.299,0.5349,0.1661,RFPL,16,6,4,2,6,0,20.8571,5.0
57,6402,828934,184,198,2014-09-20 09:00:00,6,2014,0,1,FC Ufa,Ural,0.48600699999999997,2.49365,0.027000000000000003,0.0987,0.8743,RFPL,12,18,1,9,3,6,7.4783,11.8947
58,6403,828869,187,189,2014-09-20 11:30:00,6,2014,0,5,FC Rostov,Zenit St. Petersburg,0.557971,3.06547,0.0191,0.0673,0.9136,RFPL,7,18,2,8,1,12,6.4615,15.0556
59,6404,828875,197,186,2014-09-20 14:00:00,6,2014,2,1,Kuban Krasnodar,Rubin Kazan,0.510216,0.522582,0.261,0.4558,0.2832,RFPL,14,6,7,2,6,8,6.7692,7.4545
60,6405,828881,183,188,2014-09-20 17:00:00,6,2014,1,1,Spartak Moscow,FK Akhmat,0.903857,0.691701,0.3787,0.3538,0.2675,RFPL,18,8,2,2,6,1,13.7,4.3415
61,6406,828863,185,192,2014-09-21 10:30:00,6,2014,1,0,CSKA Moscow,Lokomotiv Moscow,1.6059999999999999,0.614898,0.6451,0.245,0.1099,RFPL,13,7,2,0,11,3,14.2667,9.3462
62,6407,828857,195,196,2014-09-22 14:00:00,6,2014,1,2,Amkar,FC Krasnodar,1.0379200000000002,1.72432,0.1685,0.275,0.5565,RFPL,10,13,4,4,0,11,7.0385,18.0
63,6408,828945,211,190,2014-09-22 17:00:00,6,2014,1,3,Torpedo Moscow,Dinamo Moscow,1.24553,2.3125299999999998,0.1655,0.2008,0.6337,RFPL,20,20,4,9,4,5,5.9167,6.9412
64,6409,828861,198,185,2014-09-27 10:30:00,6,2014,3,4,Ural,CSKA Moscow,1.8416099999999997,2.79568,0.1787,0.2177,0.6036,RFPL,9,26,6,9,2,11,5.1081,18.3333
65,6410,828959,191,184,2014-09-27 13:00:00,6,2014,0,2,Mordovya,FC Ufa,0.462631,1.2275200000000002,0.1037,0.2785,0.6178,RFPL,8,12,3,3,1,6,11.6667,14.2
66,6411,828867,189,183,2014-09-27 15:30:00,6,2014,0,0,Zenit St. Petersburg,Spartak Moscow,0.536108,0.7405470000000001,0.2302,0.3873,0.3825,RFPL,14,10,1,1,1,5,10.875,5.4583
67,6412,828888,190,197,2014-09-28 10:30:00,6,2014,2,2,Dinamo Moscow,Kuban Krasnodar,1.7661200000000001,1.59429,0.4169,0.2659,0.3172,RFPL,11,14,4,5,6,4,7.6786,7.0606
68,6413,828843,192,195,2014-09-28 13:00:00,6,2014,3,1,Lokomotiv Moscow,Amkar,2.01062,0.242173,0.8804,0.1007,0.0189,RFPL,12,10,4,4,7,3,17.0625,5.9697
69,6414,828895,196,200,2014-09-28 15:30:00,6,2014,3,0,FC Krasnodar,Arsenal Tula,2.92143,0.154675,0.9819,0.0169,0.0012,RFPL,19,8,8,1,7,1,13.8333,6.8621
70,6415,828855,188,187,2014-09-28 18:00:00,6,2014,2,1,FK Akhmat,FC Rostov,2.0699099999999997,1.42324,0.5424,0.266,0.1916,RFPL,17,9,3,3,5,3,13.6667,5.3571
71,6416,828849,186,211,2014-09-29 17:00:00,6,2014,2,1,Rubin Kazan,Torpedo Moscow,2.0127200000000003,1.2886,0.5563,0.2626,0.1811,RFPL,20,7,9,2,12,3,8.76,8.7222
72,6377,827612,185,197,2014-10-18 11:30:00,6,2014,6,0,CSKA Moscow,Kuban Krasnodar,4.48407,0.866784,0.976,0.0199,0.0041,RFPL,11,11,8,2,13,4,10.1852,10.913
73,6378,827613,196,189,2014-10-18 14:00:00,6,2014,2,2,FC Krasnodar,Zenit St. Petersburg,1.12732,1.05008,0.3488,0.3361,0.3151,RFPL,16,10,6,5,4,2,8.8095,6.8889
74,6379,827614,192,188,2014-10-18 16:30:00,6,2014,2,1,Lokomotiv Moscow,FK Akhmat,1.19945,0.8334959999999999,0.4876,0.3089,0.2035,RFPL,6,17,1,3,4,7,5.9259,13.0833
75,6380,827617,198,183,2014-10-19 10:30:00,6,2014,2,0,Ural,Spartak Moscow,1.39345,0.424541,0.674,0.2452,0.0808,RFPL,10,16,3,5,2,11,4.4878,11.05
76,6381,827611,200,187,2014-10-19 13:30:00,6,2014,1,1,Arsenal Tula,FC Rostov,0.686991,1.7905900000000001,0.1049,0.2085,0.6866,RFPL,11,11,5,5,1,4,9.55,9.5769
77,6382,828922,184,211,2014-10-20 14:00:00,6,2014,1,1,FC Ufa,Torpedo Moscow,0.775502,0.832131,0.2959,0.3711,0.33299999999999996,RFPL,6,11,2,4,6,5,5.2308,10.2105
78,6383,827615,186,191,2014-10-20 16:30:00,6,2014,5,0,Rubin Kazan,Mordovya,3.01519,0.15166500000000002,0.9664,0.0291,0.0045,RFPL,22,5,9,0,8,0,7.8929,6.2727
79,6384,828864,198,200,2014-10-24 14:00:00,6,2014,1,0,Ural,Arsenal Tula,1.1799600000000001,0.304752,0.6274,0.2882,0.0844,RFPL,13,12,4,1,5,2,8.2692,9.4091
80,6385,828839,195,187,2014-10-25 11:00:00,6,2014,2,0,Amkar,FC Rostov,1.56669,0.7988,0.6001,0.293,0.1069,RFPL,12,12,7,2,4,6,6.9167,11.4
81,6386,828931,211,197,2014-10-25 14:00:00,6,2014,0,0,Torpedo Moscow,Kuban Krasnodar,0.432787,0.838109,0.1612,0.3903,0.4485,RFPL,11,15,2,1,1,9,8.3103,5.8421
82,6387,828858,183,192,2014-10-26 10:30:00,6,2014,1,1,Spartak Moscow,Lokomotiv Moscow,0.73552,0.585647,0.3553,0.3946,0.2501,RFPL,10,12,3,2,4,4,10.4783,13.7778
83,6388,828924,184,185,2014-10-26 10:30:00,6,2014,3,3,FC Ufa,CSKA Moscow,2.29967,3.15643,0.1517,0.2474,0.6009,RFPL,10,19,5,6,0,12,4.1739,11.5
84,6389,828870,189,191,2014-10-26 16:00:00,6,2014,5,0,Zenit St. Petersburg,Mordovya,3.18505,0.651493,0.9266,0.0601,0.0133,RFPL,18,6,10,2,11,0,20.4211,5.4138
85,6390,828852,196,188,2014-10-27 15:45:00,6,2014,2,0,FC Krasnodar,FK Akhmat,1.88925,0.437514,0.8124,0.1444,0.0432,RFPL,10,10,6,1,7,5,8.12,5.4103
86,6391,828845,190,186,2014-10-27 17:30:00,6,2014,0,2,Dinamo Moscow,Rubin Kazan,0.6943590000000001,1.9623700000000002,0.095,0.1869,0.7181,RFPL,14,16,5,7,5,6,10.2083,5.0
87,6392,828883,187,198,2014-10-31 16:00:00,6,2014,1,0,FC Rostov,Ural,0.635947,0.746791,0.2668,0.3809,0.3523,RFPL,13,11,5,2,2,3,5.7407,7.96
88,6346,828876,185,189,2014-11-01 13:00:00,6,2014,0,1,CSKA Moscow,Zenit St. Petersburg,0.616726,1.77423,0.0618,0.1884,0.7498,RFPL,17,12,6,3,10,7,14.7647,6.2609
89,6347,828898,192,190,2014-11-02 10:30:00,6,2014,4,2,Lokomotiv Moscow,Dinamo Moscow,2.95174,1.0049700000000001,0.8448,0.1128,0.0424,RFPL,16,10,14,3,8,4,5.8214,8.25
90,6348,828960,191,196,2014-11-02 13:30:00,6,2014,2,1,Mordovya,FC Krasnodar,1.27157,0.585072,0.5895,0.2799,0.1306,RFPL,11,14,4,4,0,5,7.037,5.6364
91,6349,828890,197,183,2014-11-02 16:00:00,6,2014,3,3,Kuban Krasnodar,Spartak Moscow,3.01416,1.9283599999999999,0.6388,0.2073,0.1539,RFPL,20,5,8,3,16,1,7.5652,5.7188
92,6350,828920,211,200,2014-11-03 11:00:00,6,2014,0,1,Torpedo Moscow,Arsenal Tula,0.48650299999999996,1.34804,0.0943,0.2566,0.6491,RFPL,15,11,4,3,3,4,8.4815,6.0
93,6351,828904,186,195,2014-11-03 13:30:00,6,2014,1,1,Rubin Kazan,Amkar,0.9703510000000001,0.333673,0.5118,0.3652,0.12300000000000001,RFPL,26,7,3,1,11,3,9.6667,7.6
94,6352,828910,188,184,2014-11-03 16:00:00,6,2014,1,0,FK Akhmat,FC Ufa,1.1052,0.595448,0.4984,0.3226,0.179,RFPL,13,9,3,1,9,1,9.25,5.25
95,6353,828850,198,197,2014-11-07 14:00:00,6,2014,0,1,Ural,Kuban Krasnodar,0.0668443,1.95233,0.0043,0.0805,0.9152,RFPL,2,20,0,4,3,9,4.5,10.3333
96,6354,828914,195,191,2014-11-08 10:00:00,6,2014,0,1,Amkar,Mordovya,0.5257689999999999,1.38045,0.1092,0.2544,0.6364,RFPL,14,8,5,1,3,3,13.5,7.32
97,6355,828993,211,192,2014-11-08 13:00:00,6,2014,0,1,Torpedo Moscow,Lokomotiv Moscow,0.314293,1.27999,0.0746,0.268,0.6574,RFPL,11,11,4,5,1,4,5.4091,5.1622
98,6356,828856,189,188,2014-11-08 16:00:00,6,2014,1,3,Zenit St. Petersburg,FK Akhmat,1.6414099999999998,1.3889200000000002,0.4174,0.2976,0.285,RFPL,19,8,3,4,15,3,17.1429,8.1364
99,6357,828975,190,185,2014-11-09 10:30:00,6,2014,1,0,Dinamo Moscow,CSKA Moscow,2.43323,0.9444889999999999,0.7673,0.1493,0.0834,RFPL,11,15,4,1,6,5,11.381,13.0
100,6358,828984,184,187,2014-11-09 12:00:00,6,2014,0,0,FC Ufa,FC Rostov,0.334536,0.202466,0.2412,0.6189,0.1399,RFPL,5,9,1,1,2,5,5.0,9.2857
101,6359,828838,196,186,2014-11-09 12:45:00,6,2014,2,0,FC Krasnodar,Rubin Kazan,1.46184,0.347577,0.684,0.2392,0.0768,RFPL,19,9,5,2,9,3,6.0938,9.7083
102,6360,828844,183,200,2014-11-09 15:00:00,6,2014,2,0,Spartak Moscow,Arsenal Tula,2.4349,0.8269700000000001,0.7661,0.1576,0.0763,RFPL,21,13,6,5,4,6,23.5714,5.0
103,6361,828853,198,186,2014-11-22 09:00:00,6,2014,1,3,Ural,Rubin Kazan,1.39961,3.35238,0.0414,0.1129,0.8457,RFPL,9,14,3,7,1,6,5.3333,4.7273
104,6362,828968,211,187,2014-11-22 11:15:00,6,2014,2,1,Torpedo Moscow,FC Rostov,2.26135,1.2010399999999999,0.6549,0.2193,0.1258,RFPL,12,9,6,2,6,8,8.3077,5.5676
105,6363,828841,196,185,2014-11-22 13:30:00,6,2014,2,1,FC Krasnodar,CSKA Moscow,1.52531,0.779559,0.5702,0.266,0.1638,RFPL,14,7,7,4,12,7,6.3846,9.5625
106,6364,828859,189,197,2014-11-22 16:00:00,6,2014,1,0,Zenit St. Petersburg,Kuban Krasnodar,0.69038,0.571293,0.3223,0.4168,0.2609,RFPL,14,8,7,2,8,1,12.6,6.9259
107,6365,828837,190,188,2014-11-23 10:30:00,6,2014,3,0,Dinamo Moscow,FK Akhmat,1.74321,0.32555700000000004,0.7991,0.1635,0.0374,RFPL,11,8,5,2,5,8,7.24,9.5217
108,6366,828901,200,195,2014-11-23 13:00:00,6,2014,4,0,Arsenal Tula,Amkar,1.80643,0.34917600000000004,0.7965,0.162,0.0415,RFPL,14,8,5,2,10,6,8.05,7.7083
109,6367,828847,183,191,2014-11-23 15:30:00,6,2014,4,2,Spartak Moscow,Mordovya,2.1659599999999997,1.54142,0.523,0.318,0.159,RFPL,8,7,5,3,9,2,14.4706,9.7
110,6368,828961,192,184,2014-11-24 16:00:00,6,2014,0,0,Lokomotiv Moscow,FC Ufa,0.855049,0.418921,0.4445,0.387,0.1685,RFPL,13,10,4,1,7,5,6.9118,7.75
111,6369,828871,187,195,2014-11-28 16:00:00,6,2014,1,1,FC Rostov,Amkar,1.6751099999999999,1.41546,0.4363,0.2836,0.2801,RFPL,16,8,4,2,2,5,7.0645,8.84
112,6370,828980,200,198,2014-11-29 10:30:00,6,2014,1,2,Arsenal Tula,Ural,1.7823799999999999,2.00278,0.2872,0.2897,0.4231,RFPL,15,11,2,5,12,3,9.1111,5.3077
113,6371,828865,185,184,2014-11-29 12:45:00,6,2014,5,0,CSKA Moscow,FC Ufa,3.3127699999999995,0.24734499999999998,0.9674,0.0275,0.0051,RFPL,17,6,13,3,11,6,17.5,9.0
114,6372,829001,191,189,2014-11-29 15:00:00,6,2014,1,0,Mordovya,Zenit St. Petersburg,0.519468,0.5307529999999999,0.2671,0.4563,0.2766,RFPL,7,14,2,4,2,4,3.6667,13.72
115,6373,828991,197,211,2014-11-29 17:15:00,6,2014,1,1,Kuban Krasnodar,Torpedo Moscow,1.37848,0.5226930000000001,0.6081,0.2779,0.114,RFPL,15,6,3,3,20,5,14.3529,5.8125
116,6374,828996,192,183,2014-11-30 10:30:00,6,2014,1,0,Lokomotiv Moscow,Spartak Moscow,0.730688,0.66282,0.3212,0.3854,0.2934,RFPL,14,10,7,0,6,2,7.4815,8.0476
117,6375,829005,186,190,2014-11-30 13:00:00,6,2014,1,1,Rubin Kazan,Dinamo Moscow,1.98625,0.486005,0.7819,0.1689,0.0492,RFPL,16,9,8,4,9,17,5.96,14.6842
118,6376,829008,188,196,2014-11-30 15:30:00,6,2014,0,1,FK Akhmat,FC Krasnodar,1.40864,0.42971099999999995,0.6568,0.2599,0.0833,RFPL,13,3,3,1,5,1,8.2813,8.36
119,6330,828977,200,184,2014-12-02 16:00:00,6,2014,0,1,Arsenal Tula,FC Ufa,1.03782,1.0708799999999998,0.3041,0.3466,0.3493,RFPL,15,4,3,1,3,3,4.1667,2.6333
120,6331,828873,185,195,2014-12-02 16:00:00,6,2014,2,1,CSKA Moscow,Amkar,1.2634,0.43342600000000003,0.6013,0.292,0.1067,RFPL,19,6,5,3,12,2,45.25,9.7222
121,6332,828900,186,189,2014-12-03 14:45:00,6,2014,0,1,Rubin Kazan,Zenit St. Petersburg,0.297173,1.39543,0.0408,0.2059,0.7533,RFPL,7,15,1,3,3,8,4.0278,12.25
122,6333,828893,192,198,2014-12-03 16:00:00,6,2014,1,0,Lokomotiv Moscow,Ural,1.19765,0.43760299999999996,0.5867,0.3,0.1133,RFPL,14,5,4,2,13,2,12.8261,6.48
123,6334,828886,197,196,2014-12-03 17:00:00,6,2014,1,1,Kuban Krasnodar,FC Krasnodar,0.712667,1.72101,0.1185,0.2238,0.6577,RFPL,16,9,4,6,6,4,5.4138,6.0233
124,6335,828906,188,211,2014-12-03 17:00:00,6,2014,0,1,FK Akhmat,Torpedo Moscow,0.3184,0.848475,0.1204,0.3864,0.4932,RFPL,9,7,3,4,5,1,14.5238,3.6042
125,6336,828998,191,190,2014-12-04 14:45:00,6,2014,0,1,Mordovya,Dinamo Moscow,0.826865,0.676822,0.382,0.3701,0.2479,RFPL,9,17,1,7,3,6,5.36,13.8421
126,6337,828982,183,187,2014-12-04 16:45:00,6,2014,1,1,Spartak Moscow,FC Rostov,1.1279700000000001,0.474871,0.5307,0.3268,0.1425,RFPL,13,8,4,1,9,2,13.4762,7.4091
127,6338,828944,189,196,2014-12-06 13:45:00,6,2014,4,0,Zenit St. Petersburg,FC Krasnodar,2.52296,0.5580350000000001,0.8553,0.1119,0.0328,RFPL,19,8,11,3,9,1,12.4706,9.069
128,6339,828927,197,185,2014-12-06 16:00:00,6,2014,0,1,Kuban Krasnodar,CSKA Moscow,0.608338,1.34466,0.1124,0.2767,0.6109,RFPL,14,15,3,4,3,5,6.8667,15.9
129,6340,828940,188,192,2014-12-07 10:30:00,6,2014,0,0,FK Akhmat,Lokomotiv Moscow,0.46720600000000007,0.630929,0.2154,0.4316,0.353,RFPL,12,6,1,1,1,4,13.1739,5.5
130,6341,829011,190,195,2014-12-07 13:00:00,6,2014,5,0,Dinamo Moscow,Amkar,1.57249,0.298553,0.7432,0.2073,0.0495,RFPL,20,7,10,1,6,2,15.8889,5.5172
131,6342,828930,191,186,2014-12-08 14:00:00,6,2014,0,1,Mordovya,Rubin Kazan,0.160882,0.9349350000000001,0.0545,0.3706,0.5749,RFPL,5,16,1,4,4,9,6.5417,11.1579
132,6343,827616,211,184,2014-12-08 14:00:00,6,2014,2,2,Torpedo Moscow,FC Ufa,1.2908,0.8501709999999999,0.4636,0.3181,0.2183,RFPL,17,8,5,5,11,3,12.0833,4.5714
133,6344,828919,187,200,2014-12-08 16:00:00,6,2014,0,1,FC Rostov,Arsenal Tula,0.803914,0.824458,0.3201,0.3575,0.3224,RFPL,10,11,5,3,0,2,8.7273,8.5769
134,6345,828936,183,198,2014-12-08 17:00:00,6,2014,2,0,Spartak Moscow,Ural,1.70585,0.500514,0.72,0.2045,0.0755,RFPL,17,7,7,2,7,5,12.7368,6.129
135,6306,828967,188,185,2015-03-07 13:00:00,6,2014,1,2,FK Akhmat,CSKA Moscow,0.586805,0.806751,0.2331,0.38299999999999995,0.3839,RFPL,9,10,6,4,4,7,11.9286,9.6522
136,6307,828976,189,198,2015-03-07 16:00:00,6,2014,3,0,Zenit St. Petersburg,Ural,2.07603,0.13613699999999998,0.8958,0.0961,0.0081,RFPL,10,4,4,1,8,0,11.7692,7.7419
137,6308,828964,183,196,2015-03-08 10:30:00,6,2014,1,3,Spartak Moscow,FC Krasnodar,1.2978299999999998,1.8272700000000002,0.2234,0.2679,0.5087,RFPL,13,12,2,6,6,5,6.6452,9.2759
138,6309,828948,190,184,2015-03-08 13:00:00,6,2014,3,1,Dinamo Moscow,FC Ufa,2.01051,1.2082,0.5876,0.2518,0.1606,RFPL,13,7,8,2,9,4,11.7778,8.9412
139,6310,828952,187,192,2015-03-08 15:30:00,6,2014,0,1,FC Rostov,Lokomotiv Moscow,0.35234,0.169735,0.2663,0.619,0.1147,RFPL,7,4,0,3,4,4,6.069,10.1724
140,6311,828822,195,211,2015-03-09 10:00:00,6,2014,0,0,Amkar,Torpedo Moscow,0.371689,0.108806,0.2957,0.631,0.0733,RFPL,5,3,2,0,1,0,7.2308,4.5667
141,6312,828958,186,200,2015-03-09 12:30:00,6,2014,1,0,Rubin Kazan,Arsenal Tula,0.9590129999999999,0.505787,0.4703,0.3439,0.1858,RFPL,14,9,6,1,3,4,8.6875,6.7407
142,6313,828955,197,191,2015-03-09 15:00:00,6,2014,0,0,Kuban Krasnodar,Mordovya,2.0947,0.172119,0.8755,0.1083,0.0162,RFPL,20,5,5,2,9,2,13.9,4.9545
143,6314,828989,196,198,2015-03-13 16:00:00,6,2014,1,1,FC Krasnodar,Ural,1.47246,0.538396,0.6311,0.2577,0.1112,RFPL,12,12,3,5,16,3,10.1154,6.2
144,6315,827624,184,195,2015-03-14 10:00:00,6,2014,1,1,FC Ufa,Amkar,0.8483649999999999,0.9575620000000001,0.2729,0.3912,0.3359,RFPL,7,12,2,3,2,7,6.9375,9.8889
145,6316,828986,185,191,2015-03-14 13:00:00,6,2014,4,0,CSKA Moscow,Mordovya,1.6861599999999999,0.204032,0.7995,0.1693,0.0312,RFPL,22,7,10,3,18,0,19.4667,6.1724
146,6317,828999,192,200,2015-03-14 16:00:00,6,2014,0,1,Lokomotiv Moscow,Arsenal Tula,1.57195,1.30875,0.4145,0.2962,0.2893,RFPL,15,13,6,4,9,7,8.2069,6.3043
147,6318,829006,183,190,2015-03-15 10:30:00,6,2014,1,0,Spartak Moscow,Dinamo Moscow,1.4495799999999999,0.716368,0.5945,0.2574,0.1481,RFPL,11,15,3,7,3,7,4.2581,5.5862
148,6319,829009,211,189,2015-03-15 13:00:00,6,2014,1,1,Torpedo Moscow,Zenit St. Petersburg,0.47041499999999997,0.356423,0.2845,0.5091,0.2064,RFPL,10,6,4,3,2,1,6.5676,4.2857
149,6320,829003,186,188,2015-03-15 15:30:00,6,2014,2,1,Rubin Kazan,FK Akhmat,1.61753,0.700016,0.6393,0.2455,0.1152,RFPL,10,14,4,5,3,2,4.4815,12.2917
150,6321,828994,187,197,2015-03-16 16:00:00,6,2014,2,1,FC Rostov,Kuban Krasnodar,1.58395,1.17604,0.4468,0.3243,0.2289,RFPL,13,8,5,2,7,7,3.7813,3.625
